age,workclass,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
55.0, Private, Masters,17.5, Never-married, Prof-specialty, Not-in-family, White, Female,0.0,0.0,43.75, United-States, <=50K
26.25, Private, HS-grad,11.25, Never-married, Adm-clerical, Other-relative, White, Female,0.0,0.0,56.25, United-States, <=50K
60.0, Private, 9th,6.25, Widowed, Transport-moving, Unmarried, White, Male,0.0,0.0,50.0, United-States, >50K
35.0, Private, Bachelors,16.25, Never-married, Exec-managerial, Not-in-family, White, Male,0.0,0.0,62.5, United-States, >50K
93.75, ?, Bachelors,16.25, Widowed, ?, Not-in-family, White, Female,0.0,0.0,7.5, United-States, >50K
67.5, Private, Some-college,12.5, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,50.0, United-States, >50K
25.0, Private, HS-grad,11.25, Never-married, Machine-op-inspct, Own-child, White, Male,0.0,0.0,50.0, United-States, <=50K
58.75, Private, Some-college,12.5, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,50.0, ?, >50K
43.75, Private, HS-grad,11.25, Never-married, Transport-moving, Own-child, White, Male,0.0,0.0,50.0, United-States, <=50K
51.25, Local-gov, HS-grad,11.25, Married-civ-spouse, Protective-serv, Husband, White, Male,0.0,0.0,50.0, United-States, >50K
30.0, Private, HS-grad,11.25, Never-married, Sales, Other-relative, White, Male,0.0,0.0,50.0, United-States, <=50K
47.5, State-gov, Bachelors,16.25, Married-civ-spouse, Protective-serv, Husband, White, Male,0.0,0.0,75.0, United-States, <=50K
65.0, Local-gov, Masters,17.5, Married-civ-spouse, Exec-managerial, Husband, White, Male,9122.5,0.0,75.0, United-States, >50K
47.5, Private, Bachelors,16.25, Married-civ-spouse, Exec-managerial, Husband, White, Male,18780.0,0.0,62.5, United-States, >50K
28.75, Private, Assoc-voc,13.75, Never-married, Tech-support, Not-in-family, White, Male,0.0,0.0,50.0, United-States, <=50K
53.75, Private, Some-college,12.5, Married-civ-spouse, Transport-moving, Husband, White, Male,0.0,0.0,75.0, United-States, <=50K
58.75, Private, HS-grad,11.25, Separated, Exec-managerial, Unmarried, White, Female,0.0,0.0,46.25, United-States, <=50K
45.0, Private, Assoc-acdm,15.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,55.0, United-States, >50K
62.5, Federal-gov, Bachelors,16.25, Married-civ-spouse, Exec-managerial, Wife, Amer-Indian-Eskimo, Female,0.0,0.0,50.0, United-States, >50K
85.0, ?, 9th,6.25, Married-civ-spouse, ?, Husband, White, Male,0.0,0.0,2.5, United-States, <=50K
26.25, Private, Assoc-acdm,15.0, Never-married, Other-service, Own-child, White, Female,0.0,0.0,50.0, United-States, <=50K
37.5, ?, 11th,8.75, Married-civ-spouse, ?, Husband, White, Male,0.0,0.0,43.75, United-States, <=50K
41.25, ?, 11th,8.75, Divorced, ?, Own-child, White, Male,0.0,0.0,66.25, United-States, >50K
23.75, ?, Some-college,12.5, Never-married, ?, Own-child, White, Male,0.0,0.0,43.75, United-States, <=50K
23.75, Private, Some-college,12.5, Never-married, Transport-moving, Not-in-family, White, Male,0.0,0.0,62.5, United-States, <=50K
52.5, Private, Some-college,12.5, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,81.25, United-States, <=50K
52.5, Local-gov, HS-grad,11.25, Separated, Other-service, Not-in-family, Black, Female,0.0,0.0,75.0, ?, <=50K
70.0, Private, HS-grad,11.25, Divorced, Tech-support, Not-in-family, Black, Female,0.0,0.0,50.0, United-States, <=50K
68.75, Private, HS-grad,11.25, Married-civ-spouse, Other-service, Wife, Black, Female,3008.75,0.0,43.75, United-States, <=50K
53.75, Private, 10th,7.5, Married-civ-spouse, Transport-moving, Husband, White, Male,0.0,0.0,50.0, Yugoslavia, <=50K
32.5, Private, HS-grad,11.25, Never-married, Farming-fishing, Not-in-family, White, Male,0.0,0.0,50.0, United-States, >50K
56.25, Self-emp-not-inc, Some-college,12.5, Married-civ-spouse, Transport-moving, Husband, White, Male,0.0,0.0,50.0, United-States, <=50K
66.25, Private, Some-college,12.5, Never-married, Exec-managerial, Not-in-family, Black, Female,0.0,0.0,50.0, United-States, <=50K
22.5, ?, HS-grad,11.25, Never-married, ?, Own-child, White, Female,0.0,0.0,25.0, United-States, <=50K
71.25, Federal-gov, Bachelors,16.25, Married-civ-spouse, Tech-support, Husband, White, Male,0.0,0.0,60.0, United-States, <=50K
22.5, Private, HS-grad,11.25, Never-married, Sales, Own-child, White, Female,0.0,0.0,25.0, United-States, <=50K
37.5, State-gov, HS-grad,11.25, Married-civ-spouse, Protective-serv, Husband, White, Male,0.0,0.0,50.0, United-States, >50K
77.5, Private, HS-grad,11.25, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,50.0, United-States, >50K
33.75, Local-gov, Bachelors,16.25, Never-married, Transport-moving, Not-in-family, White, Female,0.0,0.0,50.0, United-States, <=50K
23.75, Private, HS-grad,11.25, Never-married, Sales, Unmarried, Black, Female,0.0,0.0,37.5, United-States, <=50K
46.25, Local-gov, HS-grad,11.25, Never-married, Craft-repair, Not-in-family, White, Male,0.0,0.0,50.0, United-States, >50K
61.25, Local-gov, Masters,17.5, Married-civ-spouse, Prof-specialty, Husband, White, Male,9122.5,0.0,50.0, United-States, <=50K
53.75, Private, HS-grad,11.25, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0.0,0.0,50.0, United-States, <=50K
37.5, Private, Bachelors,16.25, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0.0,0.0,45.0, Vietnam, <=50K
25.0, Private, HS-grad,11.25, Never-married, Sales, Not-in-family, Asian-Pac-Islander, Female,0.0,0.0,31.25, United-States, >50K
41.25, Private, Bachelors,16.25, Married-civ-spouse, Adm-clerical, Other-relative, Asian-Pac-Islander, Male,0.0,0.0,50.0, India, <=50K
31.25, Local-gov, Assoc-acdm,15.0, Never-married, Adm-clerical, Own-child, Black, Female,0.0,0.0,47.5, United-States, >50K
63.75, Private, Some-college,12.5, Married-civ-spouse, Adm-clerical, Husband, White, Male,9122.5,0.0,50.0, United-States, <=50K
43.75, Private, Assoc-acdm,15.0, Married-AF-spouse, Adm-clerical, Wife, White, Female,0.0,0.0,50.0, United-States, <=50K
63.75, Private, HS-grad,11.25, Married-spouse-absent, Other-service, Unmarried, White, Female,0.0,0.0,50.0, United-States, <=50K
26.25, Local-gov, Some-college,12.5, Never-married, Adm-clerical, Own-child, White, Female,0.0,0.0,50.0, Mexico, <=50K
55.0, Private, Some-college,12.5, Married-civ-spouse, Adm-clerical, Wife, White, Female,0.0,0.0,56.25, United-States, >50K
93.75, Self-emp-inc, 11th,8.75, Never-married, Exec-managerial, Not-in-family, White, Male,0.0,0.0,62.5, United-States, >50K
28.75, Private, Bachelors,16.25, Never-married, Sales, Not-in-family, White, Male,0.0,0.0,62.5, United-States, <=50K
35.0, Private, Assoc-acdm,15.0, Married-civ-spouse, Exec-managerial, Wife, White, Female,0.0,0.0,50.0, United-States, <=50K
25.0, ?, Some-college,12.5, Never-married, ?, Own-child, White, Female,0.0,0.0,50.0, United-States, <=50K
36.25, Private, HS-grad,11.25, Married-civ-spouse, Prof-specialty, Wife, Asian-Pac-Islander, Female,0.0,0.0,12.5, China, >50K
41.25, Local-gov, Bachelors,16.25, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,50.0, United-States, >50K
83.75, Self-emp-not-inc, HS-grad,11.25, Married-civ-spouse, Farming-fishing, Husband, White, Male,2246.25,0.0,25.0, United-States, <=50K
38.75, Private, Some-college,12.5, Never-married, Adm-clerical, Not-in-family, Black, Female,0.0,0.0,45.0, Jamaica, >50K
42.5, Self-emp-not-inc, HS-grad,11.25, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,62.5, United-States, <=50K
36.25, Local-gov, Bachelors,16.25, Never-married, Prof-specialty, Own-child, Black, Female,0.0,0.0,52.5, United-States, >50K
28.75, Private, Bachelors,16.25, Never-married, Prof-specialty, Not-in-family, White, Female,0.0,0.0,50.0, United-States, <=50K
30.0, Private, 11th,8.75, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0.0,0.0,75.0, United-States, <=50K
42.5, Private, Bachelors,16.25, Never-married, Sales, Not-in-family, White, Female,0.0,0.0,43.75, United-States, <=50K
41.25, Private, HS-grad,11.25, Divorced, Exec-managerial, Not-in-family, White, Female,0.0,0.0,56.25, United-States, <=50K
45.0, Self-emp-not-inc, HS-grad,11.25, Married-civ-spouse, Prof-specialty, Wife, White, Female,3921.25,0.0,50.0, United-States, <=50K
32.5, Local-gov, Bachelors,16.25, Married-civ-spouse, Prof-specialty, Wife, White, Female,0.0,0.0,68.75, United-States, >50K
88.75, ?, Doctorate,20.0, Married-civ-spouse, ?, Husband, White, Male,0.0,0.0,12.5, United-States, <=50K
68.75, Self-emp-not-inc, Masters,17.5, Married-civ-spouse, Sales, Husband, White, Male,2785.0,0.0,62.5, United-States, <=50K
63.75, Private, 5th-6th,3.75, Married-civ-spouse, Handlers-cleaners, Husband, Black, Male,0.0,0.0,65.0, United-States, >50K
47.5, Private, Some-college,12.5, Divorced, Sales, Own-child, White, Female,0.0,0.0,31.25, United-States, <=50K
25.0, Private, Some-college,12.5, Never-married, Adm-clerical, Own-child, White, Female,0.0,0.0,50.0, United-States, <=50K
38.75, Federal-gov, HS-grad,11.25, Never-married, Handlers-cleaners, Own-child, White, Female,0.0,0.0,50.0, United-States, <=50K
45.0, Private, Bachelors,16.25, Widowed, Prof-specialty, Unmarried, White, Female,0.0,0.0,55.0, United-States, <=50K
47.5, Private, HS-grad,11.25, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,2563.75,50.0, Poland, <=50K
40.0, State-gov, Masters,17.5, Never-married, Adm-clerical, Not-in-family, White, Female,0.0,0.0,47.5, United-States, <=50K
72.5, Private, HS-grad,11.25, Married-civ-spouse, Sales, Husband, White, Male,9610.0,0.0,50.0, United-States, >50K
22.5, Private, 12th,10.0, Never-married, Other-service, Own-child, White, Male,0.0,0.0,25.0, United-States, <=50K
56.25, Private, Doctorate,20.0, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0.0,0.0,56.25, China, >50K
25.0, Private, 11th,8.75, Married-civ-spouse, Farming-fishing, Own-child, White, Male,0.0,0.0,50.0, Mexico, >50K
36.25, Without-pay, Some-college,12.5, Married-civ-spouse, Farming-fishing, Own-child, White, Male,0.0,0.0,81.25, United-States, <=50K
66.25, Federal-gov, HS-grad,11.25, Married-civ-spouse, Transport-moving, Husband, White, Male,0.0,2175.0,62.5, United-States, <=50K
38.75, Self-emp-not-inc, Some-college,12.5, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,75.0, United-States, <=50K
43.75, Private, HS-grad,11.25, Married-civ-spouse, Transport-moving, Wife, Black, Female,0.0,0.0,50.0, United-States, <=50K
32.5, Private, Assoc-acdm,15.0, Never-married, Adm-clerical, Not-in-family, White, Female,0.0,0.0,10.0, United-States, <=50K
43.75, Private, HS-grad,11.25, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0.0,0.0,50.0, United-States, <=50K
46.25, Private, Masters,17.5, Never-married, Prof-specialty, Not-in-family, White, Female,0.0,0.0,50.0, United-States, <=50K
58.75, Private, Some-college,12.5, Divorced, Sales, Unmarried, White, Male,0.0,0.0,62.5, United-States, <=50K
48.75, Local-gov, Masters,17.5, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,90.0, United-States, <=50K
38.75, Private, Some-college,12.5, Separated, Other-service, Unmarried, White, Female,0.0,0.0,62.5, Mexico, <=50K
40.0, Private, Bachelors,16.25, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,53.75, United-States, <=50K
46.25, Self-emp-not-inc, Doctorate,20.0, Never-married, Prof-specialty, Not-in-family, White, Female,0.0,3198.75,75.0, United-States, <=50K
61.25, Private, HS-grad,11.25, Divorced, Craft-repair, Unmarried, White, Male,0.0,0.0,50.0, United-States, >50K
36.25, Private, Some-college,12.5, Never-married, Other-service, Other-relative, White, Female,0.0,0.0,25.0, United-States, <=50K
75.0, Self-emp-not-inc, HS-grad,11.25, Married-civ-spouse, Farming-fishing, Husband, Amer-Indian-Eskimo, Male,0.0,0.0,62.5, United-States, <=50K
30.0, Private, Some-college,12.5, Never-married, Sales, Own-child, White, Male,0.0,0.0,12.5, Greece, >50K
35.0, Local-gov, Bachelors,16.25, Never-married, Prof-specialty, Not-in-family, White, Male,0.0,0.0,65.0, United-States, <=50K
66.25, Private, Some-college,12.5, Divorced, Craft-repair, Not-in-family, White, Male,0.0,0.0,25.0, United-States, <=50K
35.0, Private, Prof-school,18.75, Never-married, Prof-specialty, Not-in-family, White, Female,0.0,0.0,62.5, United-States, <=50K
33.75, Private, Some-college,12.5, Never-married, Adm-clerical, Other-relative, Asian-Pac-Islander, Male,0.0,0.0,50.0, India, <=50K
36.25, Private, Bachelors,16.25, Married-civ-spouse, Prof-specialty, Wife, White, Female,0.0,0.0,62.5, United-States, <=50K
42.5, Self-emp-inc, Some-college,12.5, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,81.25, United-States, >50K
75.0, Private, HS-grad,11.25, Widowed, Machine-op-inspct, Not-in-family, White, Female,0.0,0.0,50.0, United-States, <=50K
63.75, Private, Some-college,12.5, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,50.0, United-States, <=50K
41.25, Private, HS-grad,11.25, Married-civ-spouse, Transport-moving, Husband, White, Male,0.0,0.0,57.5, United-States, >50K
35.0, Private, Some-college,12.5, Never-married, Sales, Own-child, Black, Male,0.0,0.0,50.0, United-States, >50K
82.5, Self-emp-inc, 7th-8th,5.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,62.5, United-States, <=50K
75.0, Self-emp-not-inc, HS-grad,11.25, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,87.5, United-States, >50K
43.75, Private, HS-grad,11.25, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,50.0, United-States, >50K
42.5, Private, HS-grad,11.25, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,0.0,0.0,50.0, ?, >50K
23.75, Private, Some-college,12.5, Never-married, Other-service, Unmarried, Black, Female,2545.0,0.0,37.5, United-States, <=50K
28.75, Private, Some-college,12.5, Never-married, Handlers-cleaners, Own-child, White, Male,3246.25,0.0,62.5, United-States, >50K
45.0, Private, HS-grad,11.25, Divorced, Transport-moving, Unmarried, White, Male,0.0,0.0,53.75, ?, >50K
80.0, Federal-gov, Some-college,12.5, Married-civ-spouse, Transport-moving, Husband, White, Male,0.0,0.0,50.0, United-States, >50K
57.5, Private, 10th,7.5, Divorced, Adm-clerical, Own-child, Black, Male,0.0,0.0,50.0, United-States, <=50K
22.5, Private, HS-grad,11.25, Never-married, Sales, Own-child, White, Female,0.0,0.0,31.25, United-States, <=50K
45.0, Private, Bachelors,16.25, Separated, Other-service, Unmarried, Black, Female,0.0,0.0,43.75, United-States, <=50K
56.25, Local-gov, Assoc-acdm,15.0, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0.0,0.0,50.0, United-States, <=50K
50.0, Local-gov, Bachelors,16.25, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,43.75, United-States, <=50K
80.0, Private, HS-grad,11.25, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,81.25, United-States, >50K
55.0, Local-gov, Bachelors,16.25, Divorced, Prof-specialty, Unmarried, White, Male,0.0,0.0,56.25, United-States, <=50K
41.25, Private, HS-grad,11.25, Never-married, Craft-repair, Own-child, Asian-Pac-Islander, Male,0.0,0.0,50.0, United-States, <=50K
35.0, Private, HS-grad,11.25, Never-married, Tech-support, Not-in-family, White, Male,0.0,0.0,50.0, United-States, >50K
63.75, Private, Assoc-acdm,15.0, Divorced, Tech-support, Not-in-family, White, Male,0.0,0.0,37.5, United-States, <=50K
53.75, Private, HS-grad,11.25, Divorced, Craft-repair, Not-in-family, White, Male,0.0,0.0,50.0, United-States, >50K
33.75, Private, Bachelors,16.25, Divorced, Prof-specialty, Own-child, White, Female,0.0,0.0,62.5, United-States, >50K
98.75, ?, Masters,17.5, Married-civ-spouse, ?, Husband, White, Male,25063.75,0.0,50.0, Poland, >50K
40.0, Private, HS-grad,11.25, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,60.0, United-States, <=50K
58.75, Private, HS-grad,11.25, Never-married, Craft-repair, Not-in-family, White, Male,0.0,0.0,50.0, United-States, <=50K
28.75, Private, Some-college,12.5, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0.0,0.0,50.0, United-States, <=50K
30.0, State-gov, Bachelors,16.25, Never-married, Tech-support, Not-in-family, White, Female,0.0,0.0,50.0, United-States, <=50K
21.25, ?, 10th,7.5, Never-married, ?, Own-child, White, Female,0.0,0.0,18.75, United-States, >50K
38.75, State-gov, Bachelors,16.25, Married-civ-spouse, Prof-specialty, Husband, White, Male,9122.5,0.0,68.75, United-States, >50K
58.75, Private, HS-grad,11.25, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,50.0, United-States, >50K
30.0, Private, 11th,8.75, Never-married, Craft-repair, Not-in-family, Black, Male,0.0,0.0,43.75, Jamaica, >50K
76.25, Private, HS-grad,11.25, Never-married, Machine-op-inspct, Not-in-family, Black, Female,0.0,0.0,50.0, United-States, <=50K
63.75, Self-emp-inc, Doctorate,20.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,18780.0,0.0,50.0, United-States, >50K
61.25, Self-emp-not-inc, Bachelors,16.25, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,50.0, United-States, <=50K
47.5, Private, HS-grad,11.25, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0.0,0.0,50.0, Mexico, <=50K
30.0, Private, Some-college,12.5, Never-married, Adm-clerical, Unmarried, White, Female,0.0,0.0,50.0, United-States, <=50K
83.75, Private, HS-grad,11.25, Divorced, Sales, Not-in-family, White, Female,0.0,0.0,25.0, United-States, >50K
45.0, Private, HS-grad,11.25, Married-civ-spouse, Transport-moving, Husband, White, Male,0.0,0.0,62.5, United-States, <=50K
23.75, Private, HS-grad,11.25, Never-married, Farming-fishing, Own-child, White, Male,0.0,0.0,50.0, United-States, <=50K
46.25, Private, Some-college,12.5, Married-civ-spouse, Adm-clerical, Husband, White, Male,0.0,0.0,50.0, United-States, <=50K
48.75, Private, Some-college,12.5, Divorced, Exec-managerial, Unmarried, White, Female,0.0,0.0,48.75, United-States, <=50K
61.25, Private, HS-grad,11.25, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,56.25, United-States, >50K
55.0, Self-emp-inc, Some-college,12.5, Never-married, Sales, Not-in-family, White, Male,0.0,2822.5,75.0, United-States, >50K
28.75, Private, HS-grad,11.25, Never-married, Adm-clerical, Unmarried, White, Female,0.0,0.0,56.25, United-States, <=50K
32.5, Local-gov, Masters,17.5, Never-married, Prof-specialty, Not-in-family, White, Female,0.0,0.0,50.0, Canada, >50K
52.5, Private, 5th-6th,3.75, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,75.0, United-States, <=50K
